"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030323",614.825140228972,0.0379127110110729,0.100015269281564,0.379069228962837,0.704636455815298,0.993237435802642
"ENSMUSG00000030324",4.60278427226558,-0.0838382165351222,0.0914962690534965,-0.916302024141587,0.359508506661538,0.993237435802642
"ENSMUSG00000030325",0.656067425437821,0.0138847241740656,0.0407565184440395,0.340674932603235,0.73334831186703,0.993237435802642
"ENSMUSG00000030327",2287.85575941177,-0.161472302309807,0.0829675762625127,-1.94620970725844,0.0516295543453187,0.511735678691748
"ENSMUSG00000030329",1077.17788191098,-0.101326700271142,0.119754274507219,-0.846121783026912,0.397484810035391,0.993237435802642
"ENSMUSG00000030330",557.872853326622,-0.0689546787874743,0.099709404048605,-0.691556422841131,0.489215935899412,0.993237435802642
"ENSMUSG00000030335",508.235485913191,0.0260720903034218,0.0967087197368401,0.269593997049781,0.787472619066555,0.993237435802642
"ENSMUSG00000030336",0.832238693059392,0.0269017168961073,0.0430070335364387,0.625519006636767,0.531630477913023,0.993237435802642
"ENSMUSG00000030337",1700.59983652462,0.066440213658803,0.105338705465769,0.630729354087169,0.528217502342294,0.993237435802642
"ENSMUSG00000030339",54.845904425453,0.156550378532318,0.153609976242708,1.01914200080966,0.308135556852167,0.993237435802642
"ENSMUSG00000030340",54.3822521936659,0.282010837682789,0.153584049858789,1.83619873249911,0.0663282700784851,0.583826721099844
"ENSMUSG00000030341",77.4659437905642,0.288190493955155,0.152638093238655,1.88806403329841,0.0590173545983815,0.549459147630837
"ENSMUSG00000030342",447.739747815788,-0.318127220101,0.108561902679747,-2.93037623925458,0.00338551821050411,0.0850364485039973
"ENSMUSG00000030344",2.91188187721514,0.0491801213834032,0.0754830526741658,0.651538585696802,0.514698877492582,0.993237435802642
"ENSMUSG00000030345",3.6855542671727,0.00780721463768451,0.0897751456656203,0.0869640988026189,0.930700048962066,0.993237435802642
"ENSMUSG00000030346",22.3250955475322,0.163341648736183,0.148602148704148,1.0991876642469,0.271686218259684,0.993237435802642
"ENSMUSG00000030347",497.102218824407,0.0989164024245926,0.0997216349929414,0.991925196890266,0.321234016691731,0.993237435802642
"ENSMUSG00000030350",1254.66857379735,-0.144839416676678,0.0837768948389975,-1.72887067436709,0.0838322436593861,0.660623088959748
"ENSMUSG00000030351",63.0179830835709,-0.0181516810947485,0.152293176923619,-0.119189063235921,0.905125571156326,0.993237435802642
"ENSMUSG00000030352",339.090610513728,-0.165245120653285,0.119455351168618,-1.38332120777102,0.166566398032707,0.877211463354631
"ENSMUSG00000030353",9.59307446015378,-0.0326443156342147,0.124695335713738,-0.261792595908768,0.793481347659625,0.993237435802642
"ENSMUSG00000030357",1695.84559149233,0.201705355180508,0.0802479044540891,2.51352800490768,0.0119530287373074,0.209145140955247
"ENSMUSG00000030359",1.35692919901567,-0.0160602563527154,0.0548021878847548,-0.293058671060523,0.769477306241487,0.993237435802642
"ENSMUSG00000030365",1.39112077898458,-0.0413405560362694,0.0518625440676309,-0.797117780846995,0.425382630632556,0.993237435802642
"ENSMUSG00000030374",1877.62044289518,0.0494487972778619,0.0862256548864464,0.573481260803212,0.566318883595345,0.993237435802642
"ENSMUSG00000030376",2780.19349204392,0.102873479980223,0.0862163272003179,1.19320183683078,0.232790335475914,0.967731216501988
"ENSMUSG00000030380",54.394305240824,-0.0267342735659548,0.153210240594479,-0.174494038141457,0.861477215768583,0.993237435802642
"ENSMUSG00000030382",4.13222454961594,-0.0737862696828475,0.0903599869560321,-0.816581234332746,0.41416778277874,0.993237435802642
"ENSMUSG00000030385",0.118917454574413,0.00168723240481892,0.0233484791280011,0.0722630538618454,0.942392566544238,0.993237435802642
"ENSMUSG00000030386",316.607635474546,-0.038254547650252,0.113222014723053,-0.337871991978104,0.7354596547995,0.993237435802642
"ENSMUSG00000030393",303.747953979614,-0.217436726885919,0.119668985783301,-1.81698478902176,0.0692194424770832,0.596805269643351
"ENSMUSG00000030397",799.41972560972,-0.0734308688337879,0.0894371106203556,-0.821033554465871,0.411627155681765,0.993237435802642
"ENSMUSG00000030399",1.45217943363578,0.0170515400130429,0.058465304300088,0.291652292195754,0.77055248929359,0.993237435802642
"ENSMUSG00000030400",308.170454692257,-0.0607841251218901,0.111124144293489,-0.546992964565412,0.584383565596974,0.993237435802642
"ENSMUSG00000030401",700.97945767524,0.0666730089310156,0.102672178795597,0.649377559852414,0.516094364857498,0.993237435802642
"ENSMUSG00000030402",0.633126044686466,0.0437065357568566,0.0396124004127581,1.10335489143394,0.269873077697163,0.993237435802642
"ENSMUSG00000030403",157.702380256339,0.200976420137453,0.136017294108922,1.47757990227708,0.139520257007355,0.822145364596335
"ENSMUSG00000030406",17.2729971606816,0.0115193976059782,0.138788192277097,0.0829998389414799,0.933851667679389,0.993237435802642
"ENSMUSG00000030407",98.0344658232464,0.261853992141506,0.141577671988973,1.84954299970338,0.0643794447784654,0.57343094377564
"ENSMUSG00000030409",194.228958900839,-0.273991718301297,0.122807281766012,-2.23107062025312,0.025676451502425,0.341018728793191
"ENSMUSG00000030410",658.375669132962,0.338161259090762,0.0978587385946571,3.45560615175582,0.000549056947066019,0.0205949071104793
"ENSMUSG00000030411",1155.95753878987,0.152187409308066,0.104039341312341,1.46278712829581,0.143525636255122,0.830367180593015
"ENSMUSG00000030413",51.1438627894199,-0.164916896627945,0.154771552280361,-1.06555044643608,0.286626909894229,0.993237435802642
"ENSMUSG00000030417",528.385728054793,0.229730082273611,0.102693688959338,2.23704187279292,0.0252836034467428,0.33756668029789
"ENSMUSG00000030421",815.742612818074,0.0702772452289896,0.0889275053397886,0.790275685351376,0.429366783531379,0.993237435802642
"ENSMUSG00000030423",139.978077890334,-0.09227194156594,0.138484835763048,-0.666296356980343,0.505221693676064,0.993237435802642
"ENSMUSG00000030424",130.080296823313,-0.236232134063968,0.136942905765231,-1.7250410508227,0.084520074797581,0.662690762827847
"ENSMUSG00000030427",0.720810860950691,0.0152977117196053,0.039969423855976,0.38273535727531,0.701915995663067,0.993237435802642
"ENSMUSG00000030428",8665.6552713397,0.0802278658302051,0.0794896255578225,1.00928725311262,0.312836891552473,0.993237435802642
"ENSMUSG00000030431",15.2666213825018,0.00465525704945326,0.137837259311114,0.0337735752489524,0.973057707817045,0.995567960079478
"ENSMUSG00000030432",696.012781154928,0.146107786952892,0.116359401719561,1.25565948942423,0.209239452735315,0.937731902512327
"ENSMUSG00000030433",0.252041402000691,-0.0101851427354857,0.0244024429972335,-0.417382093122416,0.676398950609129,0.993237435802642
"ENSMUSG00000030435",1479.5002390783,0.0302476396616173,0.0840715909765057,0.359784313705567,0.719008434610807,0.993237435802642
"ENSMUSG00000030443",162.034187679892,-0.00240435458904508,0.132888787590375,-0.0180929831074719,0.985564675705738,0.99659257654886
"ENSMUSG00000030446",138.40775807202,0.0833553602993036,0.139559049046219,0.597276642890408,0.550322696095568,0.993237435802642
"ENSMUSG00000030447",1496.51360091084,0.0865217227473347,0.0856066030351144,1.01068982624909,0.312164907904325,0.993237435802642
"ENSMUSG00000030450",9.32750374950667,0.23151325187785,0.120649807275613,1.91888621379211,0.0549987357261156,0.527950047499426
"ENSMUSG00000030451",4432.30571063212,-0.110884705043348,0.0893511214795458,-1.240999589118,0.214605900662739,0.944652841294782
"ENSMUSG00000030452",556.01242532867,-0.036365509403131,0.100203383926183,-0.362916979230166,0.71666690266129,0.993237435802642
"ENSMUSG00000030463",0.168038718573724,-0.00931934620971587,0.0233484791280011,-0.399141466929187,0.689788969480647,0.993237435802642
"ENSMUSG00000030465",10399.3427549338,-0.169557628434839,0.0792153384841238,-2.14046460798524,0.0323172380609955,0.390146829612439
"ENSMUSG00000030468",1.69675599362127,-0.00499395423532697,0.0642923628389675,-0.0776756991780701,0.938086024935512,0.993237435802642
"ENSMUSG00000030469",399.197843082964,0.0384565849936006,0.119729063124272,0.321196741961346,0.748061300987271,0.993237435802642
"ENSMUSG00000030470",0.336077437147448,-0.019774026342363,0.0271548463684083,-0.728195110150502,0.466494158744459,0.993237435802642
"ENSMUSG00000030471",374.264098256655,-0.273553901607715,0.104975621064526,-2.60588028757238,0.00916384836692443,0.17470477885111
"ENSMUSG00000030472",0.168038718573724,-0.00931934620971587,0.0233484791280011,-0.399141466929187,0.689788969480647,0.993237435802642
"ENSMUSG00000030474",9.62479317297501,0.00394612629604803,0.123736828699373,0.0318912836018725,0.974558749783717,0.995567960079478
"ENSMUSG00000030483",0.342964720761517,-0.00571404456313253,0.0293673866129479,-0.194571094746757,0.845728733595314,0.993237435802642
"ENSMUSG00000030486",68.7594714227529,0.058739222953536,0.1521059825314,0.386172995801859,0.699368551718882,0.993237435802642
"ENSMUSG00000030491",2.96957022815236,-0.0810201289651303,0.0779495111997144,-1.03939239282141,0.298622280510021,0.993237435802642
"ENSMUSG00000030492",0.326764990846828,-0.00604450508091025,0.0288846183000004,-0.209263803250956,0.834242307004866,0.993237435802642
"ENSMUSG00000030493",46.2447141720161,0.158309772831522,0.154246967288136,1.02633961376885,0.30473153100178,0.993237435802642
"ENSMUSG00000030494",119.328268992066,-0.179674070559347,0.137331232034953,-1.30832635735487,0.190762638913794,0.916599139560432
"ENSMUSG00000030495",312.048577267001,-0.0460469133562705,0.109448396380476,-0.420718026751141,0.673960996085935,0.993237435802642
"ENSMUSG00000030498",159.29478757273,0.0323923740814393,0.132531586102636,0.244412483348338,0.806911374592779,0.993237435802642
"ENSMUSG00000030499",138.694508103383,0.0355914488631395,0.134921907085465,0.263792957214832,0.79193946174402,0.993237435802642
"ENSMUSG00000030500",2100.57191251969,0.0931774014552206,0.0800119552897861,1.16454348750449,0.244203830533177,0.982045873491507
"ENSMUSG00000030505",386.641399719756,0.197386495168267,0.104364704502613,1.8913146557448,0.05858235345967,0.546926574909875
"ENSMUSG00000030507",0.216582424171905,-0.00931934620971586,0.0233484791280011,-0.399141466929186,0.689788969480647,0.993237435802642
"ENSMUSG00000030509",313.974301360133,0.283990009939416,0.111489821294955,2.54722813832573,0.0108582421054783,0.196391880360766
"ENSMUSG00000030510",2.42399880312845,0.0884517556409272,0.0726536608021021,1.21744389290798,0.223435371497353,0.958258672743291
"ENSMUSG00000030512",337.459959310376,0.0835935126899034,0.113188244644276,0.738535286527483,0.460189232584644,0.993237435802642
"ENSMUSG00000030513",186.752477656546,0.183005162394969,0.130018339358672,1.40753345487766,0.159269264175715,0.860162419072331
"ENSMUSG00000030515",1056.09934807338,0.346303052809004,0.0949167629143354,3.64849202792083,0.000263784086769269,0.0112769917498633
"ENSMUSG00000030516",2383.91307938992,0.0185173642817455,0.084728659981131,0.218549004384931,0.827001380985401,0.993237435802642
"ENSMUSG00000030518",616.044721399818,0.122830634701656,0.100586952607292,1.22113884075211,0.222033455816675,0.956295382803364
"ENSMUSG00000030519",2283.39096224965,-0.014318435458799,0.0785360413646032,-0.182316745407701,0.855334157981004,0.993237435802642
"ENSMUSG00000030521",613.848703044971,0.178889171201644,0.114253633893534,1.56571975092136,0.117414240326375,0.759067520073312
"ENSMUSG00000030522",315.313716039255,-0.19473500178807,0.112257141747982,-1.73472260878734,0.0827899497433628,0.657195368484825
"ENSMUSG00000030523",2.39387750219156,0.00958833564602497,0.069675229355211,0.137614698003256,0.890544938727797,0.993237435802642
"ENSMUSG00000030525",255.678737014873,-0.195457508893897,0.114239433222124,-1.71094606635395,0.0870910695580557,0.672887219506254
"ENSMUSG00000030527",272.952690294581,0.136459637720008,0.114129030787663,1.19566105817451,0.231828853743918,0.96766800023066
"ENSMUSG00000030528",99.4883712165497,-0.163732448527579,0.142868451385299,-1.14603641979721,0.251780083020108,0.985921885614901
"ENSMUSG00000030530",333.23442880672,-0.0495611864550091,0.1139410785738,-0.434972066925873,0.663582702946176,0.993237435802642
"ENSMUSG00000030532",442.60738376476,-0.472141618618205,0.152888237654964,-3.08814874093669,0.00201407636156953,0.0585858592505115
"ENSMUSG00000030533",416.48263106218,0.314842257124306,0.103074103478566,3.05452336230873,0.0022541845701723,0.0636030699721727
"ENSMUSG00000030534",364.052412873464,0.0319720593835718,0.111387506190796,0.28703452009067,0.774085888622806,0.993237435802642
"ENSMUSG00000030536",663.148805021674,-0.119256700457274,0.0977045432185522,-1.22058500586316,0.222243186310479,0.956711895773573
"ENSMUSG00000030538",61.3491965565006,-0.129279939728268,0.151611270454179,-0.852706657895458,0.393821997818091,0.993237435802642
"ENSMUSG00000030539",154.178272143215,0.0701733280783018,0.130570645520301,0.537435713813571,0.590966679513767,0.993237435802642
"ENSMUSG00000030541",427.103180476192,0.185305101727071,0.112261604251418,1.65065431732176,0.0988091808693659,0.703634419236309
"ENSMUSG00000030543",2.88759465468932,0.0283072152024798,0.0814987933817823,0.347332936205254,0.728341209661806,0.993237435802642
"ENSMUSG00000030545",120.271640570733,-0.115996787688056,0.138537009961994,-0.83729818999182,0.402424976419435,0.993237435802642
"ENSMUSG00000030546",0.336077437147448,-0.019774026342363,0.0271548463684083,-0.728195110150502,0.466494158744459,0.993237435802642
"ENSMUSG00000030549",7.40205710735341,-0.0323262815670454,0.114864661958942,-0.281429301368599,0.778381146663296,0.993237435802642
"ENSMUSG00000030551",821.419744996031,0.253911341720962,0.108850451568443,2.33266227252449,0.019665877785964,0.287757346256142
"ENSMUSG00000030553",6.55108124063516,-0.0857477222639516,0.108949447996743,-0.787041364968782,0.431257651887343,0.993237435802642
"ENSMUSG00000030554",1146.29946478977,-0.278887613699117,0.0866181139159666,-3.21973777874779,0.00128307903171211,0.040830211693355
"ENSMUSG00000030555",58.6550703658416,0.143805374700414,0.152640161879022,0.942120166345144,0.346131120850908,0.993237435802642
"ENSMUSG00000030556",261.413951508048,-0.0911855164680325,0.1136675073665,-0.802212686638951,0.422429938945613,0.993237435802642
"ENSMUSG00000030557",3952.28121732359,-0.00838375665056069,0.0825607715419373,-0.10154649107539,0.91911665372288,0.993237435802642
"ENSMUSG00000030559",5.7967483631881,-0.0418937515325474,0.106033159355118,-0.395100474109613,0.692768738987539,0.993237435802642
"ENSMUSG00000030560",129.048759909926,-0.11068718789232,0.135979878158063,-0.813996816232305,0.415646774865144,0.993237435802642
"ENSMUSG00000030562",10.4154231485114,0.0266173713838714,0.128888560169423,0.206514615020007,0.836388949655442,0.993237435802642
"ENSMUSG00000030577",2.68337111908386,0.0328233579204933,0.0773158533052614,0.424535933023967,0.671175005370811,0.993237435802642
"ENSMUSG00000030579",72.701941940046,-0.226750204623301,0.149992128373254,-1.51174736356188,0.130598144504445,0.797981059082259
"ENSMUSG00000030583",760.691053018108,-0.00779602474439222,0.0971679040819356,-0.080232509057912,0.936052335006388,0.993237435802642
"ENSMUSG00000030584",694.66956698516,0.070535137558364,0.0912067990989749,0.773353941319894,0.43931294039587,0.993237435802642
"ENSMUSG00000030587",5.46285893630162,-0.111956912927713,0.0945470755884284,-1.18413935313104,0.236357904400323,0.972858484205399
"ENSMUSG00000030588",113.802251304109,0.0807185351741007,0.144941599283079,0.556903853506218,0.577593121635402,0.993237435802642
"ENSMUSG00000030589",30.8342522889447,-0.151481992180919,0.153877560706958,-0.984431982707333,0.324903159123982,0.993237435802642
"ENSMUSG00000030590",252.102319580791,0.352444451751584,0.120152296103541,2.93331432840756,0.00335364175401236,0.0844027539161447
"ENSMUSG00000030591",781.870515637591,-0.110925091298176,0.0978445498069066,-1.13368697098697,0.256925876794629,0.989795161202287
"ENSMUSG00000030592",324.292400002659,0.028278162011734,0.12599848559648,0.224432554707816,0.822420741705407,0.993237435802642
"ENSMUSG00000030595",200.413651302882,0.0353089564163656,0.12302907425749,0.286996847123037,0.774114734366342,0.993237435802642
"ENSMUSG00000030598",26.2402079779881,-0.00823153012983669,0.150667939781799,-0.0546335878870968,0.956430379444978,0.99411089834051
"ENSMUSG00000030600",189.234141989344,0.000332074823366583,0.139481544976631,0.00238077964667096,0.998100414471758,0.99956196212292
"ENSMUSG00000030602",94.7163337839585,0.328803269824698,0.146870885729622,2.23872327174495,0.02517392736049,0.336982399595429
"ENSMUSG00000030603",936.594096518878,0.228268057739406,0.0926246988732277,2.46444048419341,0.0137227351426447,0.227664579059025
"ENSMUSG00000030604",22.3429220682549,0.0965726793289867,0.148889795905485,0.648618521784332,0.516584980657455,0.993237435802642
"ENSMUSG00000030605",873.616607557417,0.117319228813264,0.0925889675258322,1.26709727895532,0.205120508406465,0.93431931667691
"ENSMUSG00000030606",4.69813641848495,-0.0654398157145659,0.095720325739462,-0.683656425205702,0.494192145313639,0.993237435802642
"ENSMUSG00000030607",67.2858556454745,0.332376733334049,0.150267798204791,2.21189594380742,0.0269738555929391,0.351088718055918
"ENSMUSG00000030609",279.133305113584,0.0194078358793576,0.113144066117138,0.171532070088984,0.86380541583251,0.993237435802642
"ENSMUSG00000030610",53.8346129313574,0.0793938480486928,0.153570924018404,0.516984895130137,0.605166703121888,0.993237435802642
"ENSMUSG00000030611",241.817292158604,0.0626461845367159,0.12009808001249,0.5216251960914,0.601931316757495,0.993237435802642
"ENSMUSG00000030612",207.476354971081,0.11853275920504,0.120973984084857,0.979820248971015,0.327174854990182,0.993237435802642
"ENSMUSG00000030613",242.876761490096,0.104527137649538,0.119468608558447,0.874933917041485,0.381609863142904,0.993237435802642
"ENSMUSG00000030614",538.781184646598,-0.12075665441905,0.0983007151894662,-1.22844125992677,0.219281367223394,0.951869254383454
"ENSMUSG00000030615",118.762059114553,-0.0587425845518004,0.146872936727187,-0.399955130337683,0.689189565389589,0.993237435802642
"ENSMUSG00000030616",1346.78090452588,0.169360460366306,0.107226640458273,1.57946252575368,0.114230005510027,0.750079882799081
"ENSMUSG00000030617",0.811588546934114,-0.0378107709204283,0.043912514169287,-0.861047736293672,0.389211752251455,0.993237435802642
"ENSMUSG00000030619",438.856460523487,0.283437351198104,0.10935310641981,2.59194604047167,0.00954347388646135,0.179516278424296
"ENSMUSG00000030621",965.599752060106,0.00549634647174236,0.0922043069691097,0.0596105176907164,0.952465841361487,0.99411089834051
"ENSMUSG00000030623",1.29412086839532,0.0378602597862592,0.056605382866808,0.668845573844878,0.503593991682193,0.993237435802642
"ENSMUSG00000030629",1370.82879983739,-0.0476889891632017,0.116511585550769,-0.4093068422146,0.682314494893451,0.993237435802642
"ENSMUSG00000030630",279.996012836725,-0.330602983477076,0.112858559654321,-2.92935674963153,0.00339664335203292,0.0852315822939959
"ENSMUSG00000030638",584.000026663362,-0.158733000293636,0.0971674612102505,-1.63360242530336,0.102342358250192,0.714858664202055
"ENSMUSG00000030641",18.9232061731404,0.0515358817396659,0.145666118348533,0.353794570240122,0.723492842981391,0.993237435802642
"ENSMUSG00000030643",232.592353524932,-0.28953952633466,0.124341462251115,-2.3285838938416,0.0198811201241354,0.289153015138771
"ENSMUSG00000030647",657.50832602305,0.56117602238867,0.113990660314819,4.92300001455223,8.52274462821706e-07,8.13557724049636e-05
"ENSMUSG00000030649",279.201197292688,0.280550547692422,0.11440219430115,2.45231788958442,0.0141939205818114,0.232842648097235
"ENSMUSG00000030650",5.21483867291221,-0.0162756775258894,0.102103506913226,-0.159403707256809,0.873350818288891,0.993237435802642
"ENSMUSG00000030652",332.22738554493,0.425330611398192,0.111361518610924,3.81936791724451,0.000133794078190187,0.0064105034369087
"ENSMUSG00000030653",6093.14015933655,0.331765640976283,0.0875043236137243,3.79141998103793,0.000149788410326765,0.00699214502176078
"ENSMUSG00000030654",1959.52112145376,0.255430546075851,0.106307699995509,2.40274736530506,0.0162724248842015,0.254760762952783
"ENSMUSG00000030655",2407.05063307168,-0.259088690736584,0.103185217603385,-2.51090899214312,0.0120420737490205,0.209880865327815
"ENSMUSG00000030657",214.673805896037,-0.18058595867515,0.127331914724802,-1.41823013551193,0.156123586369931,0.853882928543052
"ENSMUSG00000030659",579.399892513379,0.045102229699286,0.10643807992938,0.423741481706647,0.671754359268858,0.993237435802642
"ENSMUSG00000030660",717.068196962522,-0.346857489142972,0.0988325431172342,-3.50954734344469,0.000448870139750292,0.0175029148834496
"ENSMUSG00000030662",2741.15498566429,0.049917322849138,0.0824187048638095,0.605655268808488,0.544743693233291,0.993237435802642
"ENSMUSG00000030663",2311.47239256445,0.198759570372647,0.110857116051006,1.79293470237127,0.0729833656784497,0.614095290933914
"ENSMUSG00000030664",0.672121522575106,-0.0440851387488602,0.0368051001202954,-1.19779972353751,0.230994994874411,0.967134645918656
"ENSMUSG00000030666",2.84456761048024,-0.00138761710466173,0.0785263028155252,-0.0176707301236572,0.985901530978914,0.996696548660013
"ENSMUSG00000030669",16.0151678859989,-0.0977137541484187,0.140767484811852,-0.6941500324384,0.487588124722016,0.993237435802642
"ENSMUSG00000030670",5.15768543620574,0.0322305155688478,0.101193091458078,0.318505098563968,0.750101827779971,0.993237435802642
"ENSMUSG00000030671",480.847020349393,-0.00137772344761151,0.10612462304739,-0.0129821280683964,0.989642051395944,0.997275300977601
"ENSMUSG00000030672",9.37359973951192,0.0866181177436222,0.123516809828862,0.70126582659992,0.48313713611497,0.993237435802642
"ENSMUSG00000030674",2.98939660675842,-0.117247353627979,0.0768262920937021,-1.5261357854545,0.126976051569357,0.786638168712429
"ENSMUSG00000030677",22.1711542682093,0.0927840776101149,0.149831355772566,0.619256744569239,0.535747235190743,0.993237435802642
"ENSMUSG00000030678",733.277143662282,0.156664927498349,0.0968245021396558,1.61802977589682,0.105656180851103,0.724906932747069
"ENSMUSG00000030680",305.277479540824,0.0797474720269771,0.112876444939726,0.706502335979496,0.479875800535731,0.993237435802642
"ENSMUSG00000030681",105.780891150489,0.101792616227812,0.142474550137835,0.714461748637451,0.474941701034387,0.993237435802642
"ENSMUSG00000030682",1067.00054166446,-0.0264632472734363,0.101201236742733,-0.261491342647416,0.793713624908076,0.993237435802642
"ENSMUSG00000030683",3693.20663226885,0.136944381402248,0.0973949736577916,1.40607236964217,0.159702636083176,0.860995548913329
"ENSMUSG00000030685",1559.37492052243,-0.0745607001064246,0.0971786913194126,-0.767253593293967,0.442930754094938,0.993237435802642
"ENSMUSG00000030688",371.816966556608,0.196876484899356,0.113547250124224,1.73387276824377,0.0829406606095314,0.657569508435355
"ENSMUSG00000030689",223.023815830864,0.117591457038291,0.121738273169451,0.965936627625832,0.334075892848941,0.993237435802642
"ENSMUSG00000030691",973.599461467157,0.0102931438356928,0.0882181232682478,0.116678336087406,0.90711495829619,0.993237435802642
"ENSMUSG00000030693",0.995350013362081,0.0387686492101055,0.0495552835349755,0.782331296374141,0.434019898793376,0.993237435802642
"ENSMUSG00000030695",12773.8697701494,0.0945210733160251,0.081405894079378,1.16110847236514,0.245597789705455,0.982045873491507
"ENSMUSG00000030697",175.28138442595,-0.00395217229722485,0.128699482070054,-0.0307085330388011,0.975501985992305,0.995567960079478
"ENSMUSG00000030699",2.82850180862602,0.0430901156432952,0.0776559932257383,0.554884611649181,0.578973588091504,0.993237435802642
"ENSMUSG00000030701",3589.26661538401,0.15705551771764,0.0839241628969981,1.87139808484474,0.0612899241710401,0.559169774425538
"ENSMUSG00000030703",7.70700698699566,-0.0599474332465129,0.116102520832904,-0.516331883377362,0.605622631538453,0.993237435802642
"ENSMUSG00000030704",10758.1013020351,-0.125821668037461,0.0711998755487191,-1.76716134779431,0.0772012108275141,0.632810699726886
"ENSMUSG00000030706",369.492783685151,0.406361446634264,0.106654832891253,3.8100612566577,0.000138932363773916,0.00657436326067191
"ENSMUSG00000030707",438.261202224981,0.0597850778190269,0.114945202904367,0.520118076339101,0.60298128018037,0.993237435802642
"ENSMUSG00000030708",11.6842460333483,0.116216497356016,0.132344061704197,0.878139116024506,0.379868227686237,0.993237435802642
"ENSMUSG00000030711",183.61407058132,-0.152323683132455,0.129755176104166,-1.17393145850437,0.240422480678614,0.978568436344402
"ENSMUSG00000030713",1.6494692581738,0.0137714896473698,0.0591316055864176,0.232895581149806,0.815842489839013,0.993237435802642
"ENSMUSG00000030714",92.28583535372,0.0427938457839988,0.143510437982069,0.298193263052724,0.765555663343462,0.993237435802642
"ENSMUSG00000030717",105.488966310499,-0.265516546408363,0.142459528418994,-1.86380335071334,0.0623493250457853,0.563228559705579
"ENSMUSG00000030718",2457.81648936064,-0.190954888568106,0.0759365611981273,-2.51466336577821,0.0119146088124088,0.208949983551319
"ENSMUSG00000030720",95.8474008805217,0.115664484328393,0.142690283292283,0.810598182719062,0.417596460823824,0.993237435802642
"ENSMUSG00000030722",89.7081766423014,0.0562194568732754,0.144311614198125,0.389569870627959,0.696854635070383,0.993237435802642
"ENSMUSG00000030724",0.445682445421242,0.0015016165690555,0.0342409000303674,0.0438544713405243,0.965020406965435,0.99411089834051
"ENSMUSG00000030725",29.8206182712491,-0.547694385302644,0.153375619884188,-3.57093510504604,0.000355709026550207,0.0144526000323455
"ENSMUSG00000030726",571.628569622188,-0.0979937227758075,0.096035797700451,-1.02038745053655,0.307544743250905,0.993237435802642
"ENSMUSG00000030727",150.618323450887,0.173951346196272,0.13163319339171,1.3214854225912,0.186339559958352,0.912086890050576
"ENSMUSG00000030729",6722.99930781574,-0.133682536382419,0.0703272803694575,-1.9008631597885,0.0573199386144628,0.539620436756274
"ENSMUSG00000030730",12.4944436820712,0.0309686208310395,0.134339701710432,0.230524710392704,0.817684064363668,0.993237435802642
"ENSMUSG00000030731",452.828119830094,0.0925117618432546,0.116558249314018,0.793695533243812,0.427372701245895,0.993237435802642
"ENSMUSG00000030732",5.70627501849307,0.0936495539394554,0.102221021505681,0.916147701911305,0.359589431230078,0.993237435802642
"ENSMUSG00000030733",587.459860370964,0.0750546958629976,0.0976478089927313,0.76862652257343,0.442115055803877,0.993237435802642
"ENSMUSG00000030735",3.84890545286834,-0.10176081182819,0.0877565416759905,-1.15958092564661,0.246219470672428,0.982045873491507
"ENSMUSG00000030737",341.367172804895,-0.0350461867561719,0.120977075436685,-0.289692792040702,0.772051271109307,0.993237435802642
"ENSMUSG00000030738",3982.40488396993,0.0699423671524744,0.077901522768632,0.897830551531114,0.369275894095255,0.993237435802642
"ENSMUSG00000030739",828.691629764162,0.264062832161129,0.108710106502041,2.4290550405833,0.0151382339847435,0.242431611668765
"ENSMUSG00000030741",192.586985471586,0.120077230261791,0.133534143589919,0.89922492505397,0.368532866570594,0.993237435802642
"ENSMUSG00000030742",8.02174179053467,-0.145247506612822,0.114791594827882,-1.26531482405663,0.205758494632912,0.934872443728632
"ENSMUSG00000030744",1373.30960829243,-0.0291137078081521,0.107801145005188,-0.270068632450526,0.787107453411036,0.993237435802642
"ENSMUSG00000030745",10.6602638331591,-0.169976052780205,0.128456653256156,-1.32321719795435,0.185763158364231,0.910494044296713
"ENSMUSG00000030747",435.803568854061,-0.138396047918487,0.101856856168554,-1.35873080246525,0.174231907648052,0.892168451919466
"ENSMUSG00000030748",46.1929282121525,-0.150855608739718,0.154679292669391,-0.975279923616888,0.329421426312021,0.993237435802642
"ENSMUSG00000030750",191.615999485498,0.245803352901173,0.132490127667988,1.85525787639922,0.0635594103994075,0.569522818518897
"ENSMUSG00000030751",757.312507317276,-0.00259838590163999,0.0916142375620392,-0.0283622499164545,0.977373232282956,0.995567960079478
"ENSMUSG00000030752",44.9967092603199,-0.163113808572123,0.154774817730461,-1.05387821458258,0.29193867817559,0.993237435802642
"ENSMUSG00000030753",1541.90368866752,-0.0625463270585026,0.0869048909916034,-0.719710091628165,0.47170351150191,0.993237435802642
"ENSMUSG00000030754",1426.84313005135,-0.386220306137221,0.0909291256305787,-4.247487298034,2.16181417283886e-05,0.00141123673791954
"ENSMUSG00000030757",292.886258578833,-0.140949102560536,0.132734927627997,-1.06188405025963,0.288288326707212,0.993237435802642
"ENSMUSG00000030759",2675.9596362695,-0.0743881276526317,0.0919386900720703,-0.809105802946715,0.418454290680647,0.993237435802642
