"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000051022",303.623576579148,0.0869341359149895,0.121546147881411,0.715235632146966,0.474463454831909,0.994309587452224,"Hs3st1"
"ENSMUSG00000051029",29.4208607761156,0.121879330399355,0.154001106226122,0.791418538386324,0.428699795483205,0.994309587452224,"Serpinb1b"
"ENSMUSG00000051034",185.469881964133,0.118783299576365,0.125473311518271,0.946681793435159,0.343800950618372,0.994309587452224,"Zfp11"
"ENSMUSG00000051037",45.4840188521609,-0.328373244212031,0.155336966566143,-2.11394139766602,0.0345202728684441,0.396193875397274,"Zfp455"
"ENSMUSG00000051041",463.851486443307,-0.280004902320051,0.15426260318626,-1.81511848326562,0.0695057033198266,0.583154321775869,"Olfml1"
"ENSMUSG00000051043",42.0611717411126,0.255443340810847,0.155320999996063,1.64461560778853,0.100049106129182,0.690595924843488,"Gprc5c"
"ENSMUSG00000051046",0.110182566674923,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Olfr214"
"ENSMUSG00000051048",125.55118822842,-0.677842421718921,0.136849731202089,-4.95318781969647,7.30074441450821e-07,7.00420452554827e-05,"P4ha3"
"ENSMUSG00000051054",13.3159105289902,-0.0345163092042811,0.135648895486538,-0.254453300784203,0.799145377530653,0.994309587452224,"1700014D04Rik"
"ENSMUSG00000051056",0.174926002187793,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Gja10"
"ENSMUSG00000051062",161.04565607537,0.377198797481398,0.131310957593286,2.87256147083862,0.00407158859285644,0.0942878223255329,"Fbll1"
"ENSMUSG00000051065",547.367858922921,-0.0885265550710456,0.108091187662168,-0.818998819290702,0.412787087229554,0.994309587452224,"Mb21d2"
"ENSMUSG00000051067",248.202039989116,-0.0392644915019906,0.125535480233474,-0.312776048882481,0.754450813271019,0.994309587452224,"Lingo3"
"ENSMUSG00000051074",6.36148082022757,0.047281427963893,0.111361093496167,0.424577619341717,0.671144611001153,0.994309587452224,"4930579K19Rik"
"ENSMUSG00000051076",0.802434809144481,0.0262645437138162,0.0431354209876074,0.608885762848168,0.542600161712628,0.994309587452224,"Vtcn1"
"ENSMUSG00000051079",9.71832007666651,-0.195102096761157,0.12111202290736,-1.61092261591893,0.107196589994177,0.709941352815981,"Rgs13"
"ENSMUSG00000051081",1.900130981257,-0.108983097792566,0.0654632971787337,-1.66479695477316,0.0959532717006719,0.681022258064082,"Gm4847"
"ENSMUSG00000051098",868.370200067904,-0.0631169537160392,0.0883269125066751,-0.71458349357869,0.474866447296921,0.994309587452224,"Mblac2"
"ENSMUSG00000051107",117.593023257,-0.11679245730027,0.136824859704789,-0.853590915804766,0.393331693632736,0.994309587452224,"Gm15440"
"ENSMUSG00000051111",404.784689159672,-0.887007119541454,0.109105344523176,-8.12982281865249,4.29918364554359e-16,1.4056067792693e-13,"Sv2c"
"ENSMUSG00000051113",30.7486540536344,-0.522038934858477,0.154051522881439,-3.38872946592192,0.000702172502411306,0.0244022130628197,"Fam71e1"
"ENSMUSG00000051116",2.42486393138366,-0.0679225775911126,0.0703827055841743,-0.965046413424397,0.334521565099007,0.994309587452224,"Gm8121"
"ENSMUSG00000051124",15.88908865369,-0.0267482641430632,0.143218386259692,-0.186765574180969,0.851844439754867,0.994309587452224,"Gimap9"
"ENSMUSG00000051136",20.3030746843151,0.0457592198456021,0.145871932759906,0.313694478299114,0.753753094924831,0.994309587452224,"Ghsr"
"ENSMUSG00000051146",1395.15638046131,0.2666393687323,0.107658158357719,2.4767223664214,0.0132594999496254,0.217186588495908,"Camk2n2"
"ENSMUSG00000051147",11.3981302080049,-0.0112961081519784,0.132424128528493,-0.0853024919061327,0.932020910501344,0.994309587452224,"Nat2"
"ENSMUSG00000051149",25.583649925811,-0.0627965157299597,0.152353560163411,-0.412176227865012,0.680210259840876,0.994309587452224,"Adnp"
"ENSMUSG00000051154",1064.65264608962,0.0141992806748106,0.0882557587150614,0.160887865919931,0.872181719394512,0.994309587452224,"Commd3"
"ENSMUSG00000051159",19.2481678603121,0.127078331180737,0.147593737469743,0.861000834854442,0.389237583258644,0.994309587452224,"Cited1"
"ENSMUSG00000051166",2193.46436788063,-0.244281297652608,0.0899150296085214,-2.71680161499337,0.0065916104840576,0.134916258078965,"Eml5"
"ENSMUSG00000051169",49.329554098809,0.318445988521214,0.154278734718816,2.06409515285179,0.0390086954624987,0.425720790854615,"Rpusd3"
"ENSMUSG00000051176",1.66426638516038,-0.0642394027554419,0.061620831912264,-1.04249489599404,0.297182290600689,0.994139247843448,"Zfp42"
"ENSMUSG00000051177",5171.06020205876,-0.158165111756958,0.0693654744655798,-2.28017054558522,0.0225975755264076,0.307217180365104,"Plcb1"
"ENSMUSG00000051184",41.5221446063781,-0.0380098962529601,0.155385759939467,-0.24461634237119,0.806753509048181,0.994309587452224,"Zfp524"
"ENSMUSG00000051185",618.775829162062,-0.405958774831851,0.0991351145266994,-4.09500485040058,4.22159549578288e-05,0.00237864410156946,"Fam174a"
"ENSMUSG00000051207",0.285108568862717,0.00996473929077441,0.0278849812625365,0.35735147881064,0.720828696098163,0.994309587452224,"Mrgprd"
"ENSMUSG00000051209",0.278221285248647,-0.00553227164201045,0.0277400930513168,-0.199432339025548,0.841924565654171,0.994309587452224,"Gpr119"
"ENSMUSG00000051212",13.555955037152,-0.0818264090629538,0.138024513167381,-0.592839686119551,0.553288445460533,0.994309587452224,"Gpr183"
"ENSMUSG00000051219",5.49781879964387,-0.0840887838807953,0.104698353544145,-0.803152877139944,0.421886378277364,0.994309587452224,"3100002H09Rik"
"ENSMUSG00000051220",21.9499761661536,-0.145520512750926,0.149390934803603,-0.97409198852819,0.330010867027362,0.994309587452224,"Ercc6l"
"ENSMUSG00000051223",2729.619395021,-0.141329640476733,0.0845406594378649,-1.67173572357342,0.0945764464749797,0.677243672049076,"Bzw1"
"ENSMUSG00000051224",32.8579223672458,0.125129897177682,0.154454411819945,0.810141294788989,0.417858972935018,0.994309587452224,"Tceanc"
"ENSMUSG00000051228",10.0091509468849,0.0893746882225758,0.128159217624405,0.697372298920435,0.485569832714955,0.994309587452224,"Nyx"
"ENSMUSG00000051232",338.541305927944,0.0947929545076043,0.110625229334967,0.856883688083269,0.391509168541101,0.994309587452224,"Tmem199"
"ENSMUSG00000051234",445.307003819932,-0.0408342024318881,0.105473581373516,-0.387150999332059,0.698644423740187,0.994309587452224,"Rnf7"
"ENSMUSG00000051235",31.80825875392,-0.0154180456083197,0.154399520654725,-0.0998581183603423,0.920456966801254,0.994309587452224,"Gen1"
"ENSMUSG00000051236",240.291722089827,-0.0955135628646694,0.121506124137539,-0.786080237046755,0.431820481645707,0.994309587452224,"Msrb3"
"ENSMUSG00000051237",0.959077695723244,-0.0520199577687686,0.0462056363537485,-1.12583576104235,0.26023504426449,0.965800068018627,"9230109A22Rik"
"ENSMUSG00000051238",81.2015680889904,0.158864491544533,0.146882415689396,1.08157597217406,0.279440985934031,0.97851601162469,"Swsap1"
"ENSMUSG00000051242",98.6143739361929,-1.28489310701188,0.145686938742157,-8.8195490831607,1.14921565337299e-18,4.68126402541182e-16,"Pcdhb9"
"ENSMUSG00000051243",569.052948978686,0.0618482851746248,0.0979604044975974,0.631360042782813,0.527805135922853,0.994309587452224,"Islr2"
"ENSMUSG00000051246",13.8732787561132,0.100079732835322,0.134436992895997,0.744435967209899,0.45661276630232,0.994309587452224,"Msantd1"
"ENSMUSG00000051251",5.31374625991907,-0.000578574502941163,0.10212860993973,-0.00566515595661786,0.995479883705783,0.998937248619712,"Nhlh1"
"ENSMUSG00000051255",1.80935329527358,-0.0580256445391845,0.0652510656808153,-0.889267384888778,0.373859395517844,0.994309587452224,"Gm6563"
"ENSMUSG00000051256",98.6986696530781,0.0370503891253795,0.148524402193427,0.249456578031722,0.803007625059458,0.994309587452224,"Jagn1"
"ENSMUSG00000051257",0.229100021249337,0.00859395198495816,0.0259128995817235,0.331647639734595,0.740155342262792,0.994309587452224,"Trap1a"
"ENSMUSG00000051262",14.5859466403069,0.0819399762837855,0.137435726601865,0.596205792407646,0.551037756507692,0.994309587452224,"Nat8f3"
"ENSMUSG00000051278",116.801215037849,-0.181118241963755,0.140303783967592,-1.29090062179357,0.196738139784979,0.901954956211615,"Zgrf1"
"ENSMUSG00000051279",2.00596370806202,-0.101509860725318,0.0685925875315109,-1.47989548693852,0.138901140288091,0.800243885120641,"Gdf6"
"ENSMUSG00000051285",4173.26520240946,-0.154084290115823,0.0817433076966453,-1.88497743066184,0.0594328849756341,0.53611160434871,"Pcmtd1"
"ENSMUSG00000051295",17.9596380781793,0.147030133319523,0.143445607927629,1.02498874272751,0.305368499389303,0.994309587452224,"9630028B13Rik"
"ENSMUSG00000051297",0.362223968675615,-0.00662960558921212,0.0303785058603292,-0.218233431877558,0.827247237908731,0.994309587452224,"2410124H12Rik"
"ENSMUSG00000051306",439.326651846952,-0.0121759160758499,0.101979329180264,-0.119395922425878,0.904961691621165,0.994309587452224,"Usp42"
"ENSMUSG00000051314",0.890094844958193,0.00811787835960973,0.0467746367056483,0.173552996481733,0.862216774670253,0.994309587452224,"Ffar2"
"ENSMUSG00000051316",341.992863183043,0.143140562843402,0.121695739429232,1.17621671485583,0.239508286807772,0.954027142328185,"Taf7"
"ENSMUSG00000051319",344.128478506198,-0.0982484076003108,0.110281920019231,-0.890884086740407,0.372991358226682,0.994309587452224,"1500011K16Rik"
"ENSMUSG00000051323",975.118321106763,0.0133670016218936,0.0980731107645088,0.136296294852829,0.891587052831702,0.994309587452224,"Pcdh19"
"ENSMUSG00000051329",247.782863916195,-0.0703586339236288,0.114868931327837,-0.612512305201346,0.540198859153218,0.994309587452224,"Nup160"
"ENSMUSG00000051331",800.869269068413,-0.178120581801894,0.1131191885551,-1.57462747105131,0.115342458051776,0.731689915157142,"Cacna1c"
"ENSMUSG00000051335",1445.84711201138,-0.0558062109461188,0.0854273060866115,-0.65325963679036,0.513588909164812,0.994309587452224,"Gfod1"
"ENSMUSG00000051339",533.821327911395,0.208463808852736,0.109039622293431,1.91181704840969,0.0558996642906595,0.519787388805165,"2900026A02Rik"
"ENSMUSG00000051341",108.860069386209,-0.0286058301841142,0.145578567144478,-0.196497539062358,0.844220758666007,0.994309587452224,"Zfp52"
"ENSMUSG00000051343",556.943862536429,0.0911816763517652,0.112829529822571,0.808136633159351,0.419011931081858,0.994309587452224,"Rab11fip5"
"ENSMUSG00000051344",634.539948267787,-0.124885730122784,0.100750918237484,-1.23954929947548,0.215142143393719,0.922588473108019,"Plekhm3"
"ENSMUSG00000051346",58.4650564922938,0.154502314750224,0.152339774288564,1.01419550784921,0.310489471703442,0.994309587452224,"Spryd4"
"ENSMUSG00000051351",750.333257912396,-0.122816784218482,0.0930785613552635,-1.31949594439598,0.187003365081579,0.889884059608642,"Zfp46"
"ENSMUSG00000051354",35.7740844635097,-0.088121352093207,0.15529529448009,-0.567443800459162,0.570412698701544,0.994309587452224,"Samd3"
"ENSMUSG00000051355",311.207435416525,0.00784936237337444,0.116235337830646,0.0675299140508447,0.946159848404105,0.99443889636039,"Commd1"
"ENSMUSG00000051359",7203.63859680498,-0.100169494401396,0.0758171822872817,-1.32119779948878,0.18643541986063,0.888823352397724,"Ncald"
"ENSMUSG00000051361",0.977360811332275,0.040233354491416,0.0491938217904386,0.817853808203937,0.413440668843365,0.994309587452224,"6030498E09Rik"
"ENSMUSG00000051367",10.5240330837525,0.0571537662329502,0.126277822501776,0.452603355843788,0.65083438187193,0.994309587452224,"Six1"
"ENSMUSG00000051373",124.122445374972,0.363048540658927,0.14098115945027,2.5751564398716,0.0100194757428908,0.181592949131546,"Plpp7"
"ENSMUSG00000051375",1840.10947179438,-0.00370173185718388,0.08848402128781,-0.041835031944845,0.966630207995224,0.994444889175892,"Pcdh1"
"ENSMUSG00000051378",2.70903157610099,0.0489944862222666,0.0798235286058664,0.613785021508882,0.53935739645594,0.994309587452224,"Kif18b"
"ENSMUSG00000051379",757.60677604356,0.0391594390827865,0.0914847126283775,0.428043527248723,0.66861943060072,0.994309587452224,"Flrt3"
"ENSMUSG00000051390",427.805838704473,0.0931733284476917,0.112415551947046,0.828829524331127,0.407200879089996,0.994309587452224,"Zbtb22"
"ENSMUSG00000051391",14591.4445647177,-0.0915975338692168,0.0804791317762015,-1.13815260984591,0.255056763229656,0.962672603065658,"Ywhag"
"ENSMUSG00000051396",466.641872524819,-0.035925202926761,0.102393038833743,-0.350855911065333,0.725696449200638,0.994309587452224,"Gm45902"
"ENSMUSG00000051397",3.53051012773686,-0.0240670767310221,0.0857059466188006,-0.280809881700119,0.778856223969825,0.994309587452224,"Tacstd2"
"ENSMUSG00000051401",95.323597919698,-0.190409046893912,0.144594772552798,-1.31684599333897,0.187890252421133,0.890943070986082,"Kctd16"
"ENSMUSG00000051403",823.703452943199,0.157904009381209,0.101581847898387,1.55445104266227,0.120076865956763,0.747599590401817,"Ppp1r37"
"ENSMUSG00000051413",97.9217916869024,0.0163556530273322,0.142219541672201,0.115002852878193,0.90844286077945,0.994309587452224,"Plagl2"
"ENSMUSG00000051424",0.168038718573724,-0.00939511704061212,0.0235383136532866,-0.399141466929187,0.689788969480647,0.994309587452224,"Olfr1184"
"ENSMUSG00000051427",245.141821142891,0.0159533023964669,0.122950887926792,0.129753454126869,0.89676148972082,0.994309587452224,"Ccdc157"
"ENSMUSG00000051428",0.468623826172596,-0.0288453600895315,0.0328349609114619,-0.878495338164458,0.37967496649522,0.994309587452224,NA
"ENSMUSG00000051435",277.655872928509,0.232186291648147,0.136694598122429,1.69857693601171,0.0893989251798414,0.661126337163303,"Fhad1"
"ENSMUSG00000051439",17.1007982915397,-0.082550575318805,0.142397311096495,-0.579720043048177,0.562103424861601,0.994309587452224,"Cd14"
"ENSMUSG00000051444",42.4789913836934,0.183985644672426,0.155407875622725,1.18388880830646,0.236457080972786,0.948576937037743,"Bbs12"
"ENSMUSG00000051451",817.809372849497,0.117364806949957,0.08941981984849,1.31251446434153,0.189346608910778,0.892428781907247,"Crebzf"
"ENSMUSG00000051452",0.779912278283269,-0.000461168185072904,0.044290019909812,-0.0104124628079189,0.991692206806866,0.997429480214385,"Gm11437"
"ENSMUSG00000051455",0.39529113553764,0.0201412212808183,0.0314374496406299,0.640676057092995,0.52173317319216,0.994309587452224,"Meioc"
"ENSMUSG00000051456",17.855310189242,-0.0516563747653592,0.144912520477114,-0.356465918854246,0.721491670827087,0.994309587452224,"Hspb3"
"ENSMUSG00000051457",5.79314463850735,-0.0169605009462768,0.104181717254223,-0.162797287213935,0.870678044264305,0.994309587452224,"Spn"
"ENSMUSG00000051469",712.86107081746,0.10497022367702,0.0954961462147949,1.09920900306192,0.271676912645677,0.974681082076443,"Zfp24"
"ENSMUSG00000051480",8.02279327219579,0.33095211738751,0.118894571357563,2.78357635347542,0.00537632065586731,0.11545540849172,NA
"ENSMUSG00000051483",518.588611684465,0.129556477024247,0.0971979857415441,1.33291318781797,0.182560294251493,0.883399842563017,"Cbr1"
"ENSMUSG00000051486",114.256727534513,-0.122781273898569,0.1386521314119,-0.885534702195215,0.375868311800624,0.994309587452224,"Pcdhb11"
"ENSMUSG00000051490",0.237834909148826,0.00773191232009157,0.0241327919277578,0.320390294800422,0.748672481749058,0.994309587452224,"Foxd4"
"ENSMUSG00000051495",581.151724578499,0.0300173365281112,0.0984742402802353,0.304824250917689,0.760500010415593,0.994309587452224,"Irf2bp2"
"ENSMUSG00000051497",657.366846074981,-0.2314435361741,0.0943927909179684,-2.45191962143841,0.0142096399091678,0.226044258939182,"Kcnj16"
"ENSMUSG00000051498",13.6559960290153,0.044574983998753,0.138227351274709,0.322475860151338,0.747092222613854,0.994309587452224,"Tlr6"
"ENSMUSG00000051499",53.9756061701838,0.0144237898955384,0.154150464781749,0.0935695517750147,0.925451097631226,0.994309587452224,"Zfp786"
"ENSMUSG00000051502",55.9404318176371,-0.0352300721136683,0.153963045138206,-0.228821611588961,0.819007568767241,0.994309587452224,"Ufsp1"
"ENSMUSG00000051503",0.503538597320042,-0.0207919685108687,0.0361008277382276,-0.575941600609114,0.564654655620655,0.994309587452224,"Gm6583"
"ENSMUSG00000051504",192.137032875266,1.15099975684328,0.132610002667039,8.67958474997725,3.9721638924876e-18,1.54219263125831e-15,"Siglech"
"ENSMUSG00000051506",25.0064703132846,-0.0142136750041524,0.151115801570015,-0.0940581650395238,0.925062952459364,0.994309587452224,"Wdfy4"
"ENSMUSG00000051509",0.174926002187793,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Olfr414"
"ENSMUSG00000051510",1097.83449175161,0.0344163955091333,0.0888268297717276,0.387454956994171,0.698419424895386,0.994309587452224,"Mafg"
"ENSMUSG00000051515",105.069016035138,-0.132372406191558,0.140065885482269,-0.945072425992803,0.344621901574139,0.994309587452224,"Fam181b"
"ENSMUSG00000051517",6.82115690110238,-0.102209060288711,0.111957211896701,-0.912929668014739,0.361279532847112,0.994309587452224,"Arhgef39"
"ENSMUSG00000051518",140.002371010451,-0.128537253761387,0.136285912959239,-0.94314409296161,0.345607204981963,0.994309587452224,"Rps19bp1"
"ENSMUSG00000051527",845.337533361021,0.0720934316601834,0.102848810981097,0.700965144589117,0.48332476771146,0.994309587452224,"Usp29"
"ENSMUSG00000051537",801.583711579282,0.191417463889634,0.0931250934324417,2.05548748285014,0.0398319434420754,0.432014024726622,"Gm5124"
"ENSMUSG00000051548",1.35382462457954,-0.00974199108107325,0.0583360617482605,-0.166997750432883,0.867371818964759,0.994309587452224,"Gm6365"
"ENSMUSG00000051550",117.139613775989,0.0974364266918965,0.139562544446386,0.698155992199808,0.485079644734399,0.994309587452224,"Zfp579"
"ENSMUSG00000051557",156.131898121467,0.0519279961137876,0.134268346191196,0.386747864160351,0.698942877684227,0.994309587452224,"Pusl1"
"ENSMUSG00000051579",1151.94398368577,0.0510287302475537,0.0998340381955799,0.511135592327597,0.609256114762192,0.994309587452224,"Tceal8"
"ENSMUSG00000051586",1205.25508141345,0.0126808147774372,0.09571690991623,0.132482492263229,0.894602670107446,0.994309587452224,"Mical3"
"ENSMUSG00000051590",114.668527900843,-0.0770412240480625,0.141742667291802,-0.543528815423373,0.58676575652341,0.994309587452224,"Map3k19"
"ENSMUSG00000051591",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Olfr697"
"ENSMUSG00000051592",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Ccnb3"
"ENSMUSG00000051593",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Olfr272"
"ENSMUSG00000051596",0.453147287436441,0.00362356903768452,0.0347871296844484,0.104164070751271,0.917039146211208,0.994309587452224,"Otop1"
"ENSMUSG00000051599",61.3293916831246,-0.147199609779046,0.152202140648164,-0.967132322529664,0.333477889112287,0.994309587452224,"Pcdhb2"
"ENSMUSG00000051606",1.81723475963478,0.113742448664984,0.0617732748527516,1.84128895442423,0.0655792255249813,0.56482239024081,"2010001K21Rik"
"ENSMUSG00000051615",1647.20991253126,0.030124501355838,0.0773842769817975,0.389284523042374,0.697065683980764,0.994309587452224,"Rap2a"
"ENSMUSG00000051616",0.174926002187793,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"C230029F24Rik"
"ENSMUSG00000051617",184.017956432843,-0.458843685146286,0.126046201666075,-3.64028173067735,0.000272339889084428,0.0112223906533497,"Krt9"
"ENSMUSG00000051618",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Ubqln3"
"ENSMUSG00000051627",4.83260934113334,-0.0254181006239009,0.0995819469586217,-0.255248078594633,0.798531499183046,0.994309587452224,"Hist1h1e"
"ENSMUSG00000051638",0.746845111421244,-0.0413933172325626,0.0431759325326624,-0.958712755103755,0.337703471002575,0.994309587452224,"Gm9857"
"ENSMUSG00000051639",3.24616984224747,0.0380906771888515,0.0843476834139623,0.451591266613806,0.651563462729702,0.994309587452224,"Gm5812"
"ENSMUSG00000051648",0.370958856575104,-0.00625769564488298,0.0306377472768798,-0.204247903356956,0.838159778810624,0.994309587452224,"Kctd19"
"ENSMUSG00000051650",17.4382372942196,-0.0946466009456426,0.144077364936911,-0.656915130194715,0.511235488979842,0.994309587452224,"B3gnt2"
"ENSMUSG00000051652",138.791722853429,-0.194061566525838,0.133354378439539,-1.45523205759474,0.145605028766997,0.811937557181852,"Lrrc3"
"ENSMUSG00000051663",3.16304271478489,-0.110293668922092,0.0819776800954249,-1.34541095568583,0.178492559220556,0.877328584291613,"Pcdhb1"
"ENSMUSG00000051669",25.837225246534,0.0571398287728637,0.152769657151388,0.374026032644956,0.708384948280461,0.994309587452224,"AU021092"
"ENSMUSG00000051671",179.947245246951,-0.215432702775124,0.136083485676014,-1.58309218568977,0.113400454440403,0.727681066742972,"Coa6"
"ENSMUSG00000051674",2014.49973066121,-0.00946883268018196,0.0773876151611347,-0.122355917810184,0.902617148615554,0.994309587452224,"Dcun1d4"
"ENSMUSG00000051675",1913.89062254811,0.141076432750298,0.0892034280449793,1.58151357904275,0.113760656613476,0.728537318435995,"Trim32"
"ENSMUSG00000051678",44.8388171431734,0.64130622625363,0.155397227162371,4.12688332967191,3.6771282786431e-05,0.00211502970990101,"Pcdhb6"
"ENSMUSG00000051682",2.62541439084438,-0.00566260410352163,0.0768112107991052,-0.073721062910098,0.94123233861277,0.994309587452224,"Treml4"
"ENSMUSG00000051695",2415.82687385503,-0.048205395902387,0.0807556225168553,-0.59692928368332,0.550554595132935,0.994309587452224,"Pcbp1"
"ENSMUSG00000051703",189.027519324758,0.0170889990864943,0.129431077866521,0.132031652429858,0.894959255881811,0.994309587452224,"Tmem198"
"ENSMUSG00000051705",181.752176669998,-0.038075513774709,0.136667921162191,-0.278598762979081,0.780552762135457,0.994309587452224,"Senp8"
"ENSMUSG00000051716",0.229100021249337,0.00859395198495816,0.0259128995817235,0.331647639734595,0.740155342262792,0.994309587452224,"Apon"
"ENSMUSG00000051721",112.120023273994,0.104273256912379,0.141802635299404,0.735340755072819,0.462131993390692,0.994309587452224,"Wdcp"
"ENSMUSG00000051723",0.78991721206705,-0.00375067119260884,0.0399636471528421,-0.0938520745682768,0.925226664677102,0.994309587452224,"Rpl31-ps13"
"ENSMUSG00000051726",873.346755891257,0.17020967411491,0.110019697685893,1.54708363770331,0.121843078924953,0.753686040609221,"Kcnf1"
"ENSMUSG00000051727",15.9670696500022,0.0484517668081019,0.140503755161592,0.344843216128837,0.730212241804992,0.994309587452224,"Kctd14"
"ENSMUSG00000051728",0.859020915158991,0.0113361699863477,0.0467041133507699,0.242723160189504,0.808219864650303,0.994309587452224,"4930563D23Rik"
"ENSMUSG00000051729",5.02504334640846,-0.288333601234399,0.0974824384685142,-2.95780045887473,0.00309842623584743,0.0778460011206642,"Gm5087"
"ENSMUSG00000051730",259.656708719136,0.0758927762321407,0.128258537715854,0.591717148688179,0.554040011225454,0.994309587452224,"Mettl5"
"ENSMUSG00000051732",0.174926002187793,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Pabpc2"
"ENSMUSG00000051735",29.1318977861688,-0.085291302702923,0.15378480296969,-0.554614637180589,0.579158275085186,0.994309587452224,"Rinl"
"ENSMUSG00000051736",207.110180643295,-0.200687487408516,0.153493027080615,-1.3074697347855,0.191053227197312,0.893691752522367,"Fam229b"
"ENSMUSG00000051747",53.3437958679258,-0.386993868347353,0.154927845312384,-2.4978974410123,0.0124932332291587,0.209782751639466,"Ttn"
"ENSMUSG00000051748",0.342964720761517,-0.00584993900886147,0.029826334115551,-0.196133356053683,0.844505788905163,0.994309587452224,"Wfdc21"
"ENSMUSG00000051768",239.907288259469,0.197953797754792,0.117769652061375,1.68085575774335,0.09279093526622,0.671815023162889,"Xrcc1"
"ENSMUSG00000051777",14.2009729306304,-0.00932634102773497,0.135995337762458,-0.0685783879152183,0.945325222303066,0.99443889636039,"Iqcj"
"ENSMUSG00000051786",429.76488327583,0.0453755326999396,0.113933475349958,0.3982633950256,0.69043604000531,0.994309587452224,"Tubgcp6"
"ENSMUSG00000051790",2005.27480101655,0.198001855545136,0.0915204910375637,2.16347020541955,0.0305050329295944,0.36759896131647,"Nlgn2"
"ENSMUSG00000051804",0.252041402000691,-0.0104455969937377,0.0248113256530158,-0.421001164541487,0.67375423149261,0.994309587452224,"Adam6b"
"ENSMUSG00000051805",0.40402602343713,0.0236543338420753,0.0337688861325567,0.700477171477389,0.483629356879042,0.994309587452224,"A530095I07Rik"
"ENSMUSG00000051811",28.9621646421728,-0.251958266175952,0.152180314373391,-1.65565610252154,0.0977914817963145,0.683330354239264,"Cox6b2"
"ENSMUSG00000051817",210.507065065222,0.0881095330651427,0.122689029172925,0.718153315411405,0.472662759493807,0.994309587452224,"Sox12"
"ENSMUSG00000051827",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"Rhox2a"
"ENSMUSG00000051832",4.6776527023046,0.0199312956729417,0.0972412936652604,0.204967405529922,0.837597590971713,0.994309587452224,"E230016K23Rik"
"ENSMUSG00000051839",0.888159740065672,-0.048856907293805,0.0451630449422646,-1.08178948864636,0.279346078326471,0.978482579630606,"Gypa"
"ENSMUSG00000051844",6.20570178489626,-0.0347692164686325,0.109385727597342,-0.317858803267468,0.750592043367763,0.994309587452224,"B230319C09Rik"
"ENSMUSG00000051851",771.216861829418,-0.017216163760324,0.109602529870794,-0.15707816033644,0.875183249428973,0.994309587452224,"Cxx1c"
"ENSMUSG00000051853",10630.8544781531,0.0651519488120738,0.0972422982721165,0.669995978804994,0.502860353602452,0.994309587452224,"Arf3"
"ENSMUSG00000051855",418.224039507211,-0.262519541147254,0.122645626349383,-2.14047209803805,0.0323166333580194,0.380570476625624,"Mest"
"ENSMUSG00000051860",3.87679492835722,0.0550914821115071,0.0884423240479639,0.62290857578132,0.533344602202649,0.994309587452224,"Samd7"
"ENSMUSG00000051864",232.814941005103,0.160285089538029,0.123987221985146,1.29275490628568,0.196095841098462,0.901954956211615,"Tbc1d22a"
"ENSMUSG00000051879",0.391508426359698,-0.0064103788576055,0.0311708892910373,-0.205652742138759,0.837062175711716,0.994309587452224,"Krt71"
"ENSMUSG00000051890",542.103427946288,0.205537934996717,0.113106762317734,1.81720288676754,0.0691860531272617,0.581197509917725,"Klhdc1"
"ENSMUSG00000051906",2.1853622588865,0.000626583058769069,0.0701881252067001,0.00892719469174903,0.992877223792341,0.99795779890546,"Cd209f"
"ENSMUSG00000051910",376.136415382077,0.00148107201514754,0.104170938567664,0.0142177082736517,0.988656292255359,0.997424167066146,"Sox6"
"ENSMUSG00000051920",218.061655471676,0.0306429847363301,0.124277470410616,0.246569105688142,0.805241716507079,0.994309587452224,"Rspo2"
"ENSMUSG00000051934",406.75045471119,-0.0565499570855124,0.108041091070157,-0.523411569851617,0.600687874493155,0.994309587452224,"Spats2"
"ENSMUSG00000051940",0.118917454574413,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"5031410I06Rik"
"ENSMUSG00000051950",417.034296201102,-0.0662421819580082,0.101111597603389,-0.655139306747419,0.512378066789433,0.994309587452224,"B3glct"
"ENSMUSG00000051951",579.891599588722,-0.64877576398939,0.0974167329166512,-6.65979800969589,2.74204173087379e-11,5.72556747300436e-09,"Xkr4"
"ENSMUSG00000051956",0.286956173148137,-0.0052293678449266,0.0280588811919193,-0.18637121733965,0.852153662212655,0.994309587452224,"Rnf133"
